qid,doc_id,relevanc,citations,author_group
35778,af60a1e0e8564ab4a0b0769d4097091509b40ae6,0,4,L
132049,d16d4ab632d18d70c0ffd9d4d7493444281275e5,1,60,H
132049,6c6fc8896569067cf30b0f2349933c7462809912,1,25,L
132049,e13918f61745d29a2e84101ebfc46e9487d38fca,1,40,L
132049,6da29e3f7e9ab2cbedccb71201ae62ed52f949a4,0,50,H
132049,167abf8617dc3a30990addfcf6fb3161ff222f21,1,20,H
132049,c1be35f92224ac905e2e1e8f3ca86cfe88316f09,0,1087,H
132049,5a2de88464b2307f1fd89f3d84c6d507a49cb47f,1,19,H
132049,35f38d22d658330d980eb78f4774ad1a68a11e30,1,47,H
132049,67315d11bec6fce71080a86283a3255e294b89c5,0,567,H
132049,7dff8a6d32efbaa16fb7510b9c3347985de71596,1,48,L
132049,8462f4b6590713db112d6fc665b43cfeb88bab41,1,99,H
132049,a5b1fe9129df3f499eeeb7c30913109e448a1174,1,19,H
132049,ca614b83b9496ef4893881a713195c5389c19ec8,1,66,H
132049,2e93445410af33f0c377ed65bcc4ac74a8826ae2,1,31,H
132049,0560a08ef071d54a60f2efac0bf3a6505ae36910,1,71,L
132049,25e5f01d3d4b05a01beaacf33c2c30628f0679ca,1,30,H
132049,fa0e2faa4cc284cedd3be5cd192710a6b2a09b9a,1,116,H
132049,5f91afa4ba1591dfd9d35450ac07f41dca1ce4f6,1,61,H
132049,60699a68c32e0e1f2f5318423c5eed6e8e000bff,1,20,L
132049,8157ceeb5c2cb3abdcd4347a7fae3377d25959d9,0,383,H
22465,39f33cf580fe6ce842e2c9005570d08115c3ed4b,0,98,L
22465,2a16a79d9a64d50f635c5f8aa5deaad826ee8cb4,0,67,L
22465,2ac87043e3e21413ccc3cc42794fbb8553649c0b,1,119,H
22465,b970d37aedb2ebd8994be912b01f5be5018e7dcb,0,22,H
22465,1788dbda27d4cdb336cb0659cd169eb784c1663f,0,22,H
22465,35fda76279d9962a2caeed17de5addbe6be22cea,0,36,H
22465,62641149c23a8ffa88b26357ae47608daf0f5bf0,0,423,H
22465,1999032107745db863412cb7e8fbc1050387231e,0,33,H
22465,cd1d7bea4f40ec53af98f9c0822c18c2ac4bc89d,1,-1,Unknown
22465,b8ce85f3d4db0c25abb6a3a22c0438d82a9980b9,0,70,H
22465,8a66e7cccb3ee943eadc0ad4e7cc1ab05f298c98,0,50,H
22465,0c842a151c9e010a7c70151d029c91a118bde887,0,2,L
22465,00753625921cb53a3ebe020d52d7ff1dbd3c1559,0,6,L
22465,b63db3fd16d822a32249d27bc756f8ccf449824d,0,55,H
22465,c17027a5872a9fda86ead8421f19983ca1b7af51,0,76,H
22465,ae2b25d3dc787647ea4ff6e49e3e559c5651ad6c,0,2,L
22465,a8d8f7dcea5bbdcbe61344bacef32f0dae8a4542,0,67,H
22465,040d4284d6002eca2821d91b199ed187c01fec6d,0,12,L
22465,420944cb316179f6529d1d7a99d92910df8e49a5,0,4,L
22465,6360e3b8b70e91b1dfaf70789887800e47c9d03b,0,386,H
22465,447d8893652c9e7107dcc9e49700377afc3d366c,1,9,H
22465,1de835d8169d6954d39e7888d92856343e47c568,1,176,H
22465,d543f7583adf4f2ef0ae72767844f3da372a5627,0,1,H
22465,219d1eebd2ca05393f4f5700f39289ff5141bc23,0,358,H
22465,7887669b8d05b96d5e81fbe1cfdb2e39f7c873b9,0,76,H
22465,1cdc7c02656c745dbf5d85b470b7a8a9b187eff0,0,15,H
22465,c108e147b015eac671badc6e4ac3eaaf34a61922,0,141,H
22465,ed2e675dbe94773c2ce38ff0b7736fafd2d5f0ee,0,152,H
22465,7250ac7936f605b84ede764068bebc7429bb33a8,0,14,L
22465,3321f343a5df41cf5d9c892d90c65f32caa641a3,0,34,H
22465,dd1b0d41fe58a5adc6fd2149490f6bc545fe88db,0,466,H
22465,7bdabb88d7414c8860a2e482508ad2fd69b170bf,0,432,H
22465,08d141361be598b10b4a2f39092dbe227d96c66c,0,26,H
22465,1d2a06d34c1ae369008931acca5000233e246011,0,5,H
76875,71293ed5eae987a3c610c702e7d004aa9b1db180,0,1338,H
76875,17c780c1aca508a3172fa0d5dd1bf10168a10f54,1,311,H
76875,e77691214e70944e6052906e6a48c4d7fc3f63f0,0,148,H
76875,992836d36c1ae4b56314e8b15f087822a1995c93,0,270,H
76875,ffa6785fac6cafc60b26be31a8235ba573b4aca3,0,74,H
76875,76e199fcf5537c4e8ef774d792afd2978aa11ebb,1,46,H
76875,bd505bd9e5cab208caec3c3e7e2794e48ff5b878,0,560,H
76875,ffd16ba7886db9a801c6f96047a347987b2478a1,0,309,H
76875,d9576bede830f2124d7812d4e91a01be5b4ad5e2,0,302,H
76875,1ab28b8afcb1216cab1b2f8da0de246c3d5ed6e8,0,461,H
76875,996f3dcf82200148080bea3560b874c74d1175f8,0,369,L
10898,24cc170a95d7335b7ca2476f817ec24ad02d176f,0,6,L
10898,bea6b6df8efbe2931dfddc6b66e8c36894c2db97,0,1,L
10898,2550913a87473e7577f7b890ede9201b6ac01a56,0,9,L
10898,a8c29df770bc1cd65f90e9938e404d105eb372f2,0,0,L
10898,38489bb78d8adcb347c65ae595b7bfd128499cd3,0,65,H
10898,78ed876783171d4180e818e5ed6b79e6c78cb5b6,0,9,L
10898,459d084442b9e0cb1644b3d8899d3d3f20d33d95,0,1,L
10898,a2d91ae081c41add2a9b633888a964ee523a533d,0,4,H
10898,a765958950b22d9f63f59e480cb243aa05151c9f,0,1,L
10898,114070eff18af503a8a3fb2f0d2b6ef6289fa440,0,1,L
10898,8e9aaf9ba7a88e0bbec350a03aca9ce2e9fb3ced,1,6,L
10898,589b21fb4bebed7be9b8db4f6db466b056e69961,0,4,L
10898,f9952ae89f8e494bdf23264bd56729dec0754ecd,0,4,L
10898,86caba426125b65f017703743f96af08ac3bba05,0,1,L
10898,02d52007d825e440c1970d9e0d5bcc5841c3a414,0,9,L
10898,d29d4849a045844648ef02b1adbfff431ef8eae8,0,9,L
10898,12514d5f0e8117591d26180795d2457f1e22b4b4,0,1,L
10898,417a624cb0f60108d720ab0a95f3b624dda5c0a2,0,30,H
10898,16333c524500e2ce1cc2839154c7d51009595bd3,0,1,L
10898,c7edc2dc392a6769eda8f25004ae8ea01246b661,1,2,L
31583,8601665fa6fe218bce290786b76d5af842cfb397,1,73,L
31583,a5d2b0a3df34da87f571e8240fdb66d9d2a9e38a,1,39,H
31583,98c2a339a617a6c4f6c05aa73361d5d486513db3,1,88,L
31583,de5c91035e860e581a807030e2a2319275862ee9,0,97,H
31583,51c49b8e006667bff0fd6590fec7f29278185cc1,0,111,H
31583,30cda8cd65505e275a22dfa6a7f5cb1c8f73ec7a,0,110,H
31583,ca72161fc10672c6a5531f43022414bc9368e7c6,0,155,H
31583,354d7aa52ca3263ce321c62b83780db2d92fd594,0,422,H
31583,f0e5fe9d73e87b795044676bd1800d8f98124da1,0,296,H
31583,e73ec3f7494b4c85e3f3ff00da6f0de78af51644,0,127,H
31583,ffdc1343d848541083052e0b389e8f65afa48bc0,0,53,H
31583,16b699e94849c7bf9e00d96fdc4c4e391480d163,0,92,H
31583,3c8fc4cab9f41d695f637d1ffaa55af6cc39522b,0,29,L
31583,74e8627bc94e7d9900ae271fd0539cd7d600de5d,0,388,H
31583,211f72529a403adaca419aa2357902c92e0e8086,0,92,L
31583,6da4a2c2decd92aadff777fa7aedb0ee6763395d,0,54,H
31583,e685e03d6b11d1cff83f65cf3df03c3bda8eb153,0,107,H
31583,1aa2526bc4c4e020533b2109c6853de832c1bb48,0,668,H
46090,e30cc1cf2ee2c83e9b2799f6c1b3d5c8ebeef20c,0,12,H
46090,4999159cda80382255911cfed5d6073db1977c49,0,10,H
46090,d3fb4916dd02c069d890181c2b2df329e5039bb7,1,93,H
46090,bf7f43080a734839aa91feba07a4cbe1d25556ab,0,4,H
46090,fc86bcbfe1fea28113d85f107d1eade58a9ddf12,0,4,H
46090,fe95a0844366a36560b9b2a79ade820da5e7c18a,0,14,H
46090,455b0d1fda2b3866b3838a75c0cb4755b26dc334,0,11,H
46090,a167988001c75df9f87cbc30c0b0bccc4cdb2496,0,6,H
46090,16b1d024af0b270f9736b9c17b7852508aada12f,0,3,H
46090,33cf3a52c89b0720d59252ab16eb78b59275d35c,0,15,H
46090,c1c84a3b520f2cb0c082da6076ebf729a4003615,0,3,H
46090,a0b3815e2ff7811ec935382471e1dcad3524516d,0,12,H
46090,28996cbb616a24e844a3e4135233096bade0fe81,0,3,L
46090,5e68270fd276a89df8925bcfb6bb480c543e5202,1,15,H
46090,35419fb0d8ae61c048ded19d03621872d8f02439,0,7,H
46090,f00cae068a1788a5b6b5b8d14bf89da0cb56885f,0,11,H
46090,495c09faae80227750aad516476e0d4a95317ab8,0,5,H
46090,9a20d5573a888e79020cda5adac66471df3219d1,0,1,L
46090,6c1312cae446d2bb5df4d5b0a499e316cf419512,0,7,H
46090,52594401f30a1df093914fd06ea50d9dc45720f1,0,16,H
46090,50244a0c25f92346ffde057c9992622d53812be0,0,421,H
46090,d94fe81f83ba340fc8fb5ecf7379240da8c37057,0,9,H
31824,ffcf579c8f0edeef7b4a13379aec2a3e45164b22,0,334,H
31824,8c8a62b17dc1f2b8e2490d61bfd5f4b6173ec204,0,677,H
31824,2303e303f57636618d9c8d5b0050c558a565e835,0,4579,H
31824,652b001e38d2e40ad1680202fe1998328d4f6f1c,0,46,L
31824,37d37b3b1d2c5a296b82bf06aeb786ef0afb0820,0,1747,L
31824,fe892b136bef9105031093d1ab7a4c2b6a000cd8,0,667,H
31824,6dd338ca1b228de82a063433cd640b1e804aecc0,0,136,H
31824,c6d1908338dd72edf09dad1b0382c02acecf5c75,0,1273,H
31824,378b7c40000d15e64fe57bbd6bb53ceb03752885,0,2925,H
31824,5c13015a78cc9a7f3ae80b94cd58e3faf40048b6,0,260,H
31824,8fad749aeb1122bc876ab6b971f6ccb77340b2b6,0,140,H
31824,5b5616609788791f6e6fdc0fe5572bbaf6e3b3f3,0,4078,H
31824,28b2723d1feb5373e3136d358210efc76f7d6f46,0,1048,H
31824,baee489ca6f4eee7190e0e55140f367aced82ddd,0,863,H
31824,97b31622129136c6122f780749ef85c7beb00016,0,141,H
31824,507467eb580b4ce2324c6ff4a035068e12b6d43f,1,105,L
31824,25b55f97807959d3186f093772150c2ee50ec1c7,0,87,H
31824,e5addd21a30b8936cf1d5757fc726e72bc7af976,1,72,H
31824,44bbda7699f67375205363fc627f755e5c116e05,0,2549,H
31824,9af30a31c6f5cee8411e707d8fbcfd5264bcb062,0,554,L
31824,a43dd1af922953d5a79681fe2e5ef5ac39980139,0,98,H
31824,556f3aca0ae287a44a8e9e44250fa8a97abe5754,0,41,L
31824,d25ac4b46138f3209fe243eb6506c8efc7133b95,0,589,L
31824,ce95714e2a2c206517471a14095bf1d8a26f4a11,0,883,H
31824,f8debbb585606d503f1049cfba3c1ddbad9352a8,0,732,L
31824,327f0ec65bd0e0dabad23c42514d0e2ac8b05a97,0,44,L
31824,6424f78615bfdc88075745bb0e0bc86b70b22b98,0,283,H
31824,505ae0232a6b59786ce8ed61af98573c68f69b92,0,1739,H
31824,50edf8b3ef098cbc831ec59e354d295672e2d78a,0,384,H
31824,19daa1154ed10e32f5cf4c807acb9beb178b23be,0,737,L
38822,91877b1912412f703769947899dc76ab9b050d60,1,520,H
38822,b786a44a62378e1ced7a540ad460fdfda1fa95fe,0,352,H
38822,36873733715f2b836e40d355e2c17a3e0b96a777,0,129,L
38822,eabecda8035c0589f86476a3e4afde0bf907c82d,1,349,H
38822,7b3a886eadd37a322b103a0bb58de1101ad6cac2,0,644,H
38822,9c1f0056fd672a800d16086c8d4d0d61f003cb00,0,135,H
38822,f20f2ab44b5f59cc148585cc7015bbae861abc1e,0,184,H
38822,ed7446af400d8bb5fe0881dc0aaa86b1940848d5,0,146,H
38822,4e48573f1d633e687af926a0fcf24e2f5316670f,1,20,H
38822,9790ac992462c7791279ef8869ae20754dda6d40,0,35,H
38822,ed67cb3f021c5bafe8169fa11ab8d21539b8698b,0,63,H
38822,9d19157fa8da0a7d216f44d6a45a73b59b6da23f,0,912,Unknown
38822,fd40544505ff2423d7ad35f668f7031c98b0ed55,0,363,H
38822,8b21111dee323c13a57079767b4973ce30bc6c24,0,146,H
38822,87c0f731c204e2c8f1bb6ef481fd961b4224e430,0,740,H
38822,45640b113b0a847b29f087df1618bff16e4adad2,0,747,H
38822,c2077bed6c58aab9f839329db970ec54b5cbe0a4,1,18,H
38822,7374fb056fa13e37aa58d8559f28ccdb5a2a9e8c,0,588,H
38822,ef0846b5a5c589333fcb590cc94687d173eccf74,0,25,L
38822,00a4fd7a2f0eb46751d1238cd5ce27c3b40d37d6,0,125,H
98585,13383ed763f3a4fdeadb88cb726f6db2209a7f2d,0,3,L
98585,6bd05cfa50eeae9e0348a7169b6951edb7c7b08f,0,22,L
98585,a05968e24b137462f06c836fb101cfdbc6724ca2,0,2,L
98585,1d471965d890b03b0021b2462affdd28b43309ba,1,0,L
98585,f6fff1609a8524978ec1e4fb68867c59c85ffdea,0,2,L
98585,eb0be77c21c81f1933ca6832e5b59aa798f09a03,0,2,L
98585,f7116b68548b509c8b2b61c96ac042d060c973d7,0,3,L
98585,c0dda885efbf20e7b8d6791f00a6c2dbc167a21b,0,6,L
98585,08452948035024b6284b2dd294ad6d2ccaac05fc,0,6,L
98585,e5fdd5562215907afae7f097d0cf4f2f5991e48e,0,11,L
98585,19d32fdfca56efbe337854e0498859f4962a5b8d,0,8,H
98585,2230ee1f508533e68bb105320699b3c6d33c1972,0,2,L
98585,23c6a80a678c83e8dcbb6ddcc76fbc4a08c109d7,0,16,H
98585,bdb08b60c69cfe15743bc0beb5fa120679f9205c,0,0,L
98585,e492d0a8d1378cd655847fcd25ad716a3330d986,1,18,H
98585,e92fcdea74d2e4446a17e39aca46365291e4dceb,0,6,H
98585,8eeb2aa40d61bc4e79342e8b650d69e94ddd8dd0,0,1,L
98585,e1fcd90d3f25efe700b23d1140529a3802f4f6d1,0,93,H
98585,46b62451196bdbab45ada713758e1232ca75b6af,0,1,L
98585,aa4062cdd5cd4015f00d92aa32d9f6ddca482811,0,17,L
98585,92546b75a38d4049052a2ce9ef2eae1164ff733c,0,1,H
98585,48fd1bc46a283246557e8498b91ba8efe10b22b5,0,421,H
98585,de28945a786a39b14f646e01ece46d944969b2b6,0,3,L
98585,e89925998d07aaa9a30802211ebc194233b087e3,0,395,L
98585,05a6d7a970222dda8409bb25766ecde1a3bbb256,0,2,L
98585,dc96a7952a8156d118ed629f29bcfc4b80d4b263,0,0,L
98585,07948840a44eb066d36476a16f45cdea42bb9109,0,1,L
98585,4ba4aa6374a8d57e293ba0d979a862a97b74f458,0,2,L
98585,190e8abf62ba60c1beabb9918cfcb0cfdf98dbe3,0,31,L
98585,c0404ba30a4f067edeca0eb3bdd877072be9e441,1,0,L
35783,fc473ef3c864e037b0344f26081ad6d6acc2e686,0,3591,H
35783,89a48e86671242bcb6ebf41617f0eba1c0256202,0,638,H
35783,6b862a2847a8d5397ae5f0a2a9f72e4ffdc72a76,0,2237,L
35783,c428a2a86b2303d5a5d0d3f8367d4646d65d9282,0,1137,H
35783,352ce02d13f05c4c141b646c1dcbe95846fac4b3,1,3202,H
35783,324e01fc092305a155f6ccd50ce0a1ebca393ba3,1,584,H
35783,e2ba8639e9a556c768d3694c86eb5bf88e76c508,0,1991,H
35783,5b9415e48252adc2aa3b63f449a29b28ba89aeb6,0,691,L
35783,bcb3b208ea2ade453f0a8a3c9c6b8327e5906afe,0,4231,H
35783,c9c4c830dd1eb3ac9e3c286f746156c953d84c67,0,584,H
104170,bad0b4d8f9d0dad026a8f20838b64b906968e393,0,145,L
104170,5c156441fcca52ad929db47b3ee24d581215445b,0,385,H
104170,e64129ff672dbd2d9515d3667dda36e58c14012b,0,349,H
104170,44e6c47ff5ec31fb6d26b6b2b1bf4e0cb119d2fe,0,251,H
104170,bf56f404e6a335222941fdb7ebe2dfa0053955be,0,408,H
104170,c73f4d72e228c1a1eba90026b6735797891e7820,0,392,H
104170,ca04621a7227c4e489e7189a75d2a08d1427ecb8,0,550,H
104170,510c676c863c9dfc9f18b2bd949afa2cd623c7ab,0,729,H
104170,fd72da3e66188f4844940f028ace48cf4dc2af78,0,550,H
104170,70537328203ec68a1d561789bcc2e4406b1c8990,0,502,L
104170,58c2cd72eb589771a51874f8c89d68e492bd735f,0,294,L
104170,caeff48bca04842c41ce47e5b530e9fe9302d11c,1,725,H
104170,69b3e3ae4ce2351a85d1ed1c7f66526bd1437713,0,639,H
104170,22a72983570c18d27f0bc956e9bf4d0098cfd145,1,862,H
104170,5be31907dbaf33330294e661c9b5c9116db81988,0,208,H
104170,c2407b31bdcb078b7c131826e457b5005383bccd,0,152,H
104170,5c460e4905c5b3929b0655b615452b3cc3d1531d,0,100,H
104170,fe23c4a3181c74f1e942e5c25a406ea6b5ab8fee,1,70,L
104170,858ab00d6ed20d7fb420ca6fe0a504092019e558,0,95,H
104170,18c53bc744cffbad651b23d6facdad17cc95b3d3,0,571,H
78466,3c770ed4786a82e6280111093de52652482352c5,0,1,L
78466,16d407ca97a8f3457f52b97f9a448e87900591ff,0,0,Unknown
78466,1b406fb44086d3cfd0f98132b597572d1af09748,0,0,L
78466,6e5cdebc91f60ba1de12bdbea8fdfa2c23ed5a4b,0,0,L
78466,dcdb4d964b06bbf48857c3f9e2a7a64994d3368e,1,1,L
78466,e66b3473d9f191e3686b790f19d5ceb93afea6fd,1,2,L
78466,ef273f1b91dc101a253466120f675da61c53e918,1,1,H
78466,ffc5576480e28b5d572ddc1bbca2867338a7ef1b,0,1,L
78466,69817be7d572105fde85227ed648cbedbdaa13b6,0,1,L
78466,ac6db5314e4ab3ff31a8ce1698e5179004c21b26,0,0,L
78466,e0263dfa01eced5a8cefe896cff96a7076156d7b,0,0,L
78466,d1717ec73b25e5e9f317860ef399b6f1ea3b80a5,0,0,L
78466,6d3f26d829717fa88334dcdc1d28f19d20cd85b6,0,8,H
78466,9c2f33c9ec480f5621c2fc4f96298d3eea9bc1b5,0,0,H
78466,ad2e2b8df56389402d2e59b007a2892895838bf5,0,1,Unknown
78466,e7adb565377d30869970909ab9785b02c0f8cf13,0,2,L
78466,9291723b5d6d54d6296b5ac83381f193de563698,1,0,L
78466,7f1b8606374d493ec63ea0534a0a456308f079a5,0,0,L
78466,e135becebdf49c4c6d2067ec9dffdfc7ac51c97d,0,0,L
78466,cf7fc3ac0c3c2d09722cfc9dcacfd34b3a071219,0,1,H
31941,f5a1d26354f40c2e621c733815f7e927d12c08e0,0,1,L
31941,fce4af255a5bb9c66275c1aa814650bef5e753ba,0,0,L
31941,a87fa162d7e9fa982ea2dc5571c57e527e813dcd,0,8,L
31941,ad7ac5a603d373e7b7177f7c390bf51999efa23d,1,1,H
31941,114baa59694b41032f440d586ab51e272000b8d3,0,14,L
31941,f1be7a0547ed67369502b2612788262377293413,0,13,H
31941,ad17ac08a65fe6aa3d7d132e5bbcfeb54423240b,1,11,L
31941,a0158e19e7a64eb8dd59b0af769ba057eb373cfc,1,36,L
31941,f34f49942826305b47445da58ec1e3a0ffecdc36,0,12,H
31941,58b2cb5246104e166a06ac6ed76e9f259b6793c5,1,2,L
31941,a54f984cf4f10be23db9a093e19c9c320de3dffb,0,23,L
31941,9fdcb28895ef591c713ed5d548cc76a5af4fe512,0,5,H
31941,86920c4def4c65fc97759fda8f838ffb4e191529,0,11,L
31941,3f40d89575a4094cef719999c72d0d8e1ce3aad2,1,4,L
4708,579d0d0ca68a8b03b98ef25bf9848aaaa2d8595b,0,183,L
4708,3059c2064c27a782867d41b4efbf12df12f3cefc,0,308,H
4708,b10974150ec516167cbb421d4e49ffb475d20dd7,0,0,L
4708,fd8183a592626027ac962e27abd70c4ead430fec,0,1672,H
4708,530819b401bec72be149970e16fd901cb28e798f,0,41,H
4708,617d5002926a82000accd9d5a0bd8c270706fc88,1,60,H
4708,e3f8ae8ef4e55eaf4404295028606ca63c4c8c38,0,78,L
4708,924b817443595cfcc9fdcd3a8bb9557b8a9fa39b,1,37,H
4708,d5aabe04148de28c7a98da5da9455a4e25201103,0,107,L
4708,f2e89ddff4a9e1a5bf6589b2edc8810e1fe22705,0,57,H
4708,8d1cbeda6721bf684473f044f1da05be4c13e3a0,0,9,H
4708,583699a0ef3eb854b569de601bcd6c80711fb09f,1,4,L
4708,1179a8657c259ad801b0ae4c9a268777bc1bb4f5,0,231,H
4708,4546d5138df7e08c1a27d820b0ce9edf76469e1d,0,25,H
4708,49233f068d92663ff3b94975ab98b6ebee3f64c7,0,329,H
4708,9f470ecfdca20ed94fa4d8e47fa0dce9d8f07e1b,0,2,L
4708,6982c564654b2b7b570caad87a841f89c4eab2a8,0,172,L
4708,1fc7ad9cadbb4b1b15c72bd9590397e07c5789e6,0,130,L
4708,e2abf9da33204449db15934f6c69481b0235fef4,0,412,H
4708,bdb0c553f6916a8af20365b17e84fe30514c8c6e,0,714,H
4708,32368cf05cdc301108fb09610236b4c6a6983595,0,180,L
4708,487632596fc8ac8ae6a5436456ed2c82fbb66a95,0,158,H
4708,fcbd2d6d6e074f0bba70d9a8996c2f51a04dfdff,0,862,H
4708,deff1f389910b4d2ca973b125b5e6cbff34f587e,0,21,L
4708,31ae5538d20b310e981b7e9e0e7daf4097d736ee,0,193,H
4708,146641a8a97a484228effca62b639c6afda78a9d,0,438,H
4708,b3b1213244601d5daf58e338e3323aa1d1968930,0,23,H
4708,48fbc30d7c02858d2e605fc87885f5c7e1c6e495,0,14917,H
4708,327ef0de2aab3a599e7b4bc7a0d52e102a6a59d3,0,38,H
4708,b00f0b6a5a45083afa2f661fb9d3c2ac0a09c693,0,61,L
82759,0458d7396272cb0939033246413e8176e994cb37,0,122,H
82759,e60ff004dde5c13ec53087872cfcdd12e85beb57,0,4623,H
82759,ef8ab2a0be51a0cd04c2c0f01adfae956a2a84af,0,130,L
82759,75dd14b3cc47a6fa3a14b6270f18e677dd57a45a,0,549,H
82759,c2f5aee757946537548aefdfa1e2366c915dd292,0,67,H
82759,818b92bfad6e11d849bae552be60111579d91e91,0,70,H
82759,acb670a61a292109fa827d81749432eb316dd0b6,0,79,H
82759,2c4b66a47e5c00d77e8d4a62d704349347e21867,0,8,L
82759,e3b62894e581edee41eec11545e20242cdb7d11a,0,8,L
82759,e86f71ca2948d17b003a5f068db1ecb2b77827f7,0,470,H
82759,9a6405a923187a7b982f3e7143b78ccd4779a765,0,13,H
82759,f9441005143eac86fd045b194274cf8ea6b8169d,0,376,L
82759,e7ef9b506b1e4614858351a6a148774e76c1efad,0,693,H
82759,13043f752b0bc446d81a97e1b4e498bf14658811,0,31,H
82759,c434fce129f205a31871d51c0706b6aa9cfcb3b5,0,321,L
82759,ea5b0e62fadacc3f5c9a1d7e52f3663221f5c9ff,0,29,H
82759,d09bec5af4eef5038e48b26b6c14098f95997114,0,59,H
82759,4ffc7321bc94c9f9391cff47c32a506c3a2d7aa0,0,-1,Unknown
82759,0276aecb97ffa1f7f279e2768abb3484933eacfb,0,23,H
82759,e4a16ba09d842bea6e1c0f2cf4fb6cdef4be6664,0,1,H
82759,739cf634cd54b21acbf3aea035bbac2c6f877154,1,22,H
82759,cc04e4a58098d675adf18aa772620fe3e620b5f9,0,46,H
82759,e0fcf8e73b5ac5cd30210892658eb52798e24f20,0,1,H
82759,ed53677cf439b6b92ecf51cb01cab4ecea253e22,0,0,L
82759,1eea999549154f0468ced9c83440a78abbd061b8,0,335,H
82759,294324d81224b7026a4f70af3d1d26210143f598,0,7,H
82759,4f95d386824643bf8e6cb5a54f3a7be0b4e578d3,0,5,L
82759,c194307b9dda7f53a0c639319d2ec1c23b86e6a6,0,80,H
82759,bf214c0f0ca5523a1e87521badcdca99be91244e,1,154,H
82759,545f142a246db9e65c65ec81f619d3ef093cca64,0,26,H
12608,253b3cc61e58d62e87fd01d94e743c4b549b2afe,0,259,H
12608,227ee8b090beddd6bb04975f329332bb0efb5a87,0,0,L
12608,5b40d76d09838f53c777e6ba2192ba1b11023dd9,0,674,H
12608,678cb5b266edebd54c982c51c3762924797cadbc,1,640,H
12608,d5d150c7126c0585cebc6888b2a00aaa4f232bac,0,1548,L
12608,bcd7326139303a5e3a8c43720eafd8b90cc9552c,0,1782,H
12608,413f742b5afc036591a076c9611f069935486d48,1,1096,L
12608,8e9df3ce0862dadce778529ea7e6f8f9e975fdb3,0,945,H
12608,65c77a586d23ff75b06a88799d428486551d2d98,0,871,H
12608,e7ade9dd8c86ba21c19850e6f4a4fc6f4950373c,1,524,H
12608,e4bae21ee256d93870b6d59277e6dc685f9ec574,0,373,H
12608,e0e58c639d8c4f440c9e9259c6a7dfd5f66dfe0d,0,917,H
48360,21fe903ba8fcf08890c8e9901636e72a7098e7e2,0,10,H
48360,ce5206e4cb677c9f4f914db8c534c019872c5007,0,8,L
48360,74bdf73f81b4ceecc9cf216558528e3c7a32cc05,0,0,Unknown
48360,62e60986530abb2b8bc40a3397fdef73d8abfcf3,0,212,L
48360,f0206b8800f0f22c26d4af0112adb80f31d6fafb,0,6,L
48360,abc71fcde4dd1badea9def9a14b2a42251e5c263,0,0,L
48360,5973278f9a9657d8fbdb161cd2c6c33ba0bceac2,0,210,H
48360,4b9adae8937de0b7125a00df2a316952579ee7f8,0,86,H
48360,39cf69302f0e64c9ae81695d3169770f3e32e4bc,0,0,H
48360,2801d473e9c29b3de614030be102fa7245806d00,0,-1,Unknown
48360,74baa482518bc9648a0e4cbe3d92e656c93d1b50,0,38,H
48360,78360444f3b4540339efc9e7e5f2610a7e46c023,0,12,H
48360,71f38ae43b70d93c60ec97062ecfc66cf529841b,0,10,L
48360,754eef845a1fd33405661e9de4e985f020ea949a,0,242,L
48360,87d460c611ca3101953c85195c5b733f617aa626,0,4,H
48360,854a719937844cd0890d52cc545ac27216a61fcf,0,42,L
48360,242a976b17f8005f91a2f7aacbb85bf7d6424426,0,18,L
48360,94404b110e8d1d78515c7905093a67246ee5f8a1,0,10,Unknown
48360,5ac9127e490826c4342d63b446535e602b1251c9,0,29,H
48360,927cc14b1c65106c40a5e162ec55f867f33089d3,0,40,H
48360,56d7c31382d287ad08558326ea0b38612f7eae04,0,42,H
48360,4c2d8626326664859db2a0500f70d6de736f5bfe,0,-1,Unknown
48360,4c3b9af329ae16e852d089d4578e62428cc6fdbb,0,5,L
48360,7ea2e329192ec1a5de459e1d0a1bd6652acf276d,0,0,L
48360,11d945d4cfad930d27d6e124e43e18a82d4c8842,1,0,Unknown
48360,001d90376ea9a5672e6a2b37ff468d6f3ee0a3e5,0,21,L
48360,40427137084ceedab41a543a92b19633e0b7633c,0,136,H
48360,567ba4bdc6dabcc6a0dd9fb68899f7edb6d4238b,0,58,L
48360,d73d87d6810a00d2136c95d5dd45816add78d5d1,1,13,H
48360,e37ef302fe84e8f1206e31b7d4b5e93bee553030,0,9,H
48360,03a10e26c7177c949d3fac0b3ff101f5b9e7b77e,0,14,Unknown
48360,c91678f10d2687e0f8f8eebbd4b329a197e447e4,0,21,H
21770,52e698bfb04e2d5b1b9f71e44b52ab3592ce72e0,0,4,H
21770,766a066aa6116184cc41e27a287b9077101a635e,1,40,H
21770,76c1f950ba732b27e4605f7a4dfdeeeb37106d37,1,8,H
21770,6c1c7e438f1fee91eb4bde5b6f4143bee26d8483,1,103,H
21770,9cc77a7a396b3bf0bf670b1a0bfc74a10dbb2b34,1,82,H
21770,475d375a493c60c8713c695ebd3a6fed99d3e3fc,0,5,H
21770,5d1d70bf875d7fe93049d0cafa89120fba56ce86,0,18,L
21770,237b8428b814e221ad7b1b7a1a1d77d5b1c6743b,0,127,L
21770,4e9b16efab53f9e9571df7fb6bae057fb57747f8,0,4,L
