sensitive_attribute,session,score,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25
L,10758,1,7.0,17.468243717155293,0.8147401078253416,23.877494038140412,14.070660761424923,20.68104713071859,16.57354883182814,2.0,21.590073049970695,0.6766730186543337,15.231178747989194,15.46715165851337,23.086028725018725,15.224288363721568,0.0,8.71289096149013,0.0,0.0,11.301004419392758,9.560033116996808,11.860620207328179,513.0,59.0,26.0,16.0
H,25605,1,2.0,12.413486457337827,0.1870153916135316,11.175329745634167,16.79663598699213,21.265371995697798,18.356564499598857,2.0,16.365521833662267,0.6813140525093988,10.93461114462276,11.278754869506063,19.19375836954153,13.416781960649054,0.0,21.58479599286985,0.0,0.0,0.0,0.0,0.0,575.0,65.0,0.0,3612.0
L,25605,1,3.0,12.413486457337827,0.275836289479927,10.474572917422387,18.547843500397498,22.108713330351247,19.442710923375284,2.0,16.365521833662267,0.834333541961515,13.0336202514425,10.930542782474422,19.654661547005006,12.92032034187316,1.0,21.58479599286985,0.5954693532543579,5.832332781363106,18.475846450111327,22.125863998253717,21.88012588927944,542.0,35.0,27.0,3302.0
H,25605,0,4.0,12.413486457337827,0.24770024300810836,13.105329424335638,15.366124607159682,20.36076511496645,17.82071086196781,2.0,16.365521833662267,0.9675037700067598,14.709347380208602,8.529882673883602,19.184789752996434,11.585919624648016,1.0,21.58479599286985,0.6143524673764185,6.602585289455731,17.612800232755987,22.12436661863691,21.592585009909435,864.0,39.0,20.0,273.0
H,25605,1,8.0,12.413486457337827,0.18654384485163672,8.179467546547553,19.7697078141336,20.566597512566922,20.235164910736607,1.0,16.365521833662267,0.2854775722940385,4.9867474459549035,14.778091024130948,19.903203442395466,20.84300293711098,0.0,21.58479599286985,0.0,0.0,17.298977638675865,22.45302870005599,29.359284353913175,4021.0,73.0,7.0,8854.0
H,25605,0,6.0,12.413486457337827,0.4335817626981271,12.952615765381848,15.336386147794697,20.24662083873061,17.376952891624494,1.0,16.365521833662267,0.3152085202927777,5.4761065351853215,14.024147739288228,19.900215394339675,20.59215422266537,1.0,21.58479599286985,0.6778576774336911,7.607242980475125,16.396404908431492,22.12286849126495,21.187261114821343,879.0,45.0,18.0,3274.0
H,25605,0,4.0,12.413486457337827,0.1766637382924981,9.997569948896427,19.595273682671053,21.84740509055345,20.278791658191057,1.0,16.365521833662267,0.2339631713675286,4.397314319525575,15.641137241486291,19.90767994160955,21.129986845225048,0.0,21.58479599286985,0.0,0.0,23.53730226371537,22.46350513873965,29.359284353913175,1150.0,90.0,59.0,2507.0
H,25605,0,3.0,12.413486457337827,0.19739427252713948,10.833562237767826,17.156415272997307,20.964691151894826,18.739337126032506,2.0,16.365521833662267,0.96967508914997,13.909088177955134,9.199313327826234,19.186286385604177,12.03192006313843,0.0,21.58479599286985,0.0,0.0,19.3784191803557,22.454527575930285,29.359284353913175,1045.0,42.0,14.0,754.0
H,25605,0,2.0,12.413486457337827,0.14673212231183574,8.587371577343434,20.44948532432523,22.436844480887604,20.72150993784028,1.0,16.365521833662267,0.2540053995596077,4.773462929252639,15.094172571104426,19.904696351110026,20.94813067715943,0.0,21.58479599286985,0.0,0.0,17.298977638675865,22.45302870005599,29.359284353913175,694.0,74.0,5.0,4977.0
L,18524,1,4.0,13.369658573578356,0.4817069327644125,19.77843489953818,9.636888965150174,14.09738450896878,8.380933338073838,2.0,14.786724593365,0.7471087438741457,14.320989851147944,7.0083351484418674,14.666366260163832,4.81554265136292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,611.0,59.0,30.0,2.0
L,18524,1,2.0,13.369658573578356,0.3001164606648105,17.203126092259396,11.065518769205656,15.142373165697355,8.87159971141854,2.0,14.786724593365,0.5849618778446355,11.79797679829184,7.8192653646581975,14.671335206819155,5.626298607521834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.0,110.0,51.0,26.0
L,18524,1,3.0,13.369658573578356,0.3052931511073409,18.05223408437152,10.410342645015405,14.506265973548436,8.989224508929764,2.0,14.786724593365,0.6019481075611663,12.228862947341918,7.6812796216842925,14.670342404614606,5.488347715337588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,761.0,90.0,59.0,8.0
L,18524,1,3.0,13.369658573578356,0.33545480453724336,12.560309378969595,15.487702652356722,16.539768300258945,15.994021789370455,2.0,14.786724593365,0.6364183435396593,12.228862947341918,7.6812796216842925,14.670342404614606,5.488347715337588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801.0,95.0,73.0,16.0
L,18524,1,3.0,13.369658573578356,0.4182792028139895,20.010418711071253,9.43493623232513,14.464199413206902,8.014106071810719,2.0,14.786724593365,0.5998780639857926,11.79797679829184,7.8192653646581975,14.671335206819155,5.626298607521834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493.0,98.0,76.0,13.0
H,966,0,5.0,9.865701457958432,0.8211848485900568,17.939301597961745,6.106103583045161,13.036473498387075,5.6398615874533,2.0,11.75590099999974,0.560916015518045,11.385627550515132,6.882188577901095,13.24484311424315,4.814015065366951,0.0,13.641592289061997,0.0,0.0,10.064332933745634,14.21179520031314,18.815965636217925,253.0,73.0,8.0,1403.0
L,966,1,12.0,9.865701457958432,0.7064899382511927,17.93424788929545,6.965378657444825,11.62922705421479,6.9251875067316115,2.0,11.75590099999974,1.0310798657812237,15.316059123378956,5.049607114152785,13.238864036546413,2.9825590753686377,0.0,13.641592289061997,0.0,0.0,12.836921655985416,14.214791455555186,18.815965636217925,1144.0,32.0,27.0,1593.0
H,966,1,13.0,9.865701457958432,0.6530581858434243,17.220068666474127,7.567619191740196,11.53745570353644,7.553115324462002,3.0,11.75590099999974,0.6256905021235966,10.866838580237081,6.542758581378889,12.962349575898992,5.181745356361409,0.0,13.641592289061997,0.0,0.0,12.836921655985416,14.214791455555186,18.815965636217925,1806.0,112.0,27.0,5580.0
L,966,1,11.0,9.865701457958432,0.5990584800879617,16.50916950064712,7.797396395257424,11.99510848172123,7.656423945041808,2.0,11.75590099999974,1.1084240117700883,15.316059123378956,5.049607114152785,13.238864036546413,2.9825590753686377,0.0,13.641592289061997,0.0,0.0,12.836921655985416,14.214791455555186,18.815965636217925,1407.0,25.0,37.0,9.0
H,966,0,6.0,9.865701457958432,0.30824106692961084,14.058178095822873,9.33555357814444,12.889788423420098,9.027048657834277,2.0,11.75590099999974,0.5420739762051416,10.488440741385157,7.246831691489002,13.246832174576163,5.178283165864663,0.0,13.641592289061997,0.0,0.0,12.836921655985416,14.214791455555186,18.815965636217925,1681.0,83.0,29.0,1919.0
L,966,0,12.0,9.865701457958432,0.6139096527939749,17.063932652754488,7.675785899997718,11.669477752569762,7.643364741240933,2.0,11.75590099999974,0.5149010609059933,9.722322292796623,7.555133051143521,13.248819258693919,5.486209584794384,0.0,13.641592289061997,0.0,0.0,12.836921655985416,14.214791455555186,18.815965636217925,1816.0,104.0,27.0,2202.0
L,966,0,9.0,9.865701457958432,0.5514285147690035,16.544789801396313,7.934117815168227,12.160414548867335,7.8088367469227675,2.0,11.75590099999974,0.8286080549823002,14.482791885960006,5.4958942167812035,13.239861791618244,3.4286585537595125,0.0,13.641592289061997,0.0,0.0,12.836921655985416,14.214791455555186,18.815965636217925,1546.0,42.0,27.0,1631.0
H,966,1,13.0,9.865701457958432,1.069617126319555,19.16305818747306,5.633719244943108,11.435808996753321,5.6075105802916845,3.0,11.75590099999974,0.8512258403404143,14.570328859462734,5.035214976626129,12.953405461613807,3.6753953456558537,1.0,13.641592289061997,0.3597179096940213,4.544234780073818,11.86353531524584,14.069689903910243,12.475042117791526,632.0,54.0,41.0,3231.0
L,966,0,4.0,9.865701457958432,0.6990476074961735,17.594904054260983,6.312584638137122,13.345743704981635,5.6914164302790375,2.0,11.75590099999974,0.7630204100872231,12.450663981011061,6.435901475272676,13.242852073760144,4.368103048222822,0.0,13.641592289061997,0.0,0.0,12.26155751108185,14.213793202477312,18.815965636217925,239.0,63.0,23.0,1247.0
L,966,0,5.0,9.865701457958432,0.5850175998897379,15.637016884833471,8.697605984048469,13.259401349230002,7.609683809905333,1.0,11.75590099999974,0.3582558108160321,6.7094339951986885,8.662529127482824,13.6508593655882,11.27164483944644,0.0,13.641592289061997,0.0,0.0,10.064332933745634,14.21179520031314,18.815965636217925,558.0,49.0,4.0,1061.0
L,966,0,14.0,9.865701457958432,0.8735245133719223,18.350570488204898,6.668011946329168,11.34309713945503,6.667522481001361,2.0,11.75590099999974,0.8750884586790657,13.061567746651313,6.168838690023629,13.24185580972958,4.101227832872676,0.0,13.641592289061997,0.0,0.0,14.669503119733724,14.220770533251919,18.815965636217925,1173.0,48.0,61.0,1374.0
L,966,0,15.0,9.865701457958432,0.7788326332719747,17.214499983847244,7.538338345634679,11.456027696401732,7.498166412290558,2.0,11.75590099999974,0.6672668897607571,10.918634638374893,7.072808937509746,13.24583789168221,5.0044479093830345,0.0,13.641592289061997,0.0,0.0,12.26155751108185,14.213793202477312,18.815965636217925,1614.0,73.0,22.0,2477.0
L,7509,1,4.0,15.07440666581678,0.3165359938968025,11.65638203793246,20.627752346860284,18.461445566845555,18.169063008912477,2.0,15.81634401054616,0.4593583836637258,8.539285192123943,16.003161817711867,17.337423605420643,14.985573416693699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1042.0,122.0,25.0,26.0
L,7509,1,0.0,15.07440666581678,0.0,0.0,28.45332086719621,21.792483390173985,26.29531700301328,1.0,15.81634401054616,0.27404878289910795,6.097359788754225,17.317396552976092,17.85191982455797,15.604451777540168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,721.0,99.0,25.0,27.0
L,7509,0,11.0,15.07440666581678,0.37335652533095215,12.14033991186497,21.48109966118716,17.696892875338264,18.153184621851434,1.0,15.81634401054616,0.22039424919470813,4.546339220973266,18.369582744769644,17.860841772439215,16.1303036505968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2947.0,172.0,16.0,58.0
H,56770,0,6.0,10.024550658567243,0.4006524437166238,9.055365458432895,13.35190924892005,14.732757538865775,14.500250889866017,1.0,13.706130810199571,0.4334628853091511,8.726407215511516,10.348994994610953,15.41796332224093,12.123410070584486,0.0,17.020316814872096,0.0,0.0,22.026644693881956,18.42891406606792,23.028093234096414,1055.0,46.0,53.0,1537.0
L,56770,0,1.0,10.024550658567243,0.08834261052349217,5.531296856473164,15.671516073106485,16.211417645968066,16.033908615530212,1.0,13.706130810199571,0.4269795607284198,7.441898605385162,11.468226570481795,15.420955095424096,12.682913258285472,0.0,17.020316814872096,0.0,0.0,18.443125755425843,18.423922798191626,23.028093234096414,844.0,46.0,6.0,1282.0
L,56770,1,20.0,10.024550658567243,0.3886478067727197,14.764904493581483,9.05165801422799,11.242785939637244,9.11605274359167,2.0,13.706130810199571,1.0261411934463285,17.856896705900056,5.163942315417829,14.295699613241537,2.9830523454756235,0.0,17.020316814872096,0.0,0.0,18.443125755425843,18.423922798191626,23.028093234096414,5980.0,33.0,7.0,570.0
H,56770,1,7.0,10.024550658567243,0.6205018543276358,17.76541676893307,7.155561973432193,12.614081204279413,6.914895513060057,2.0,13.706130810199571,1.0875614381350698,16.885395690714745,5.6102294180462495,14.296697368313366,3.4292751014039813,0.0,17.020316814872096,0.0,0.0,18.443125755425843,18.423922798191626,23.028093234096414,711.0,39.0,7.0,552.0
L,56770,1,6.0,10.024550658567243,0.5911156026865731,15.656519263736428,8.695913606977477,13.345585026119554,7.576716028017473,1.0,13.706130810199571,0.5518338189988382,8.726407215511516,10.348994994610953,15.41796332224093,12.123410070584486,0.0,17.020316814872096,0.0,0.0,18.443125755425843,18.423922798191626,23.028093234096414,630.0,34.0,6.0,388.0
L,56770,1,7.0,10.024550658567243,0.6039807558485326,16.97267380921147,7.77664200682927,12.656723757346347,7.53486281714533,2.0,13.706130810199571,0.9821298156125544,16.885395690714745,5.6102294180462495,14.296697368313366,3.4292751014039813,0.0,17.020316814872096,0.0,0.0,23.57302447034892,18.435880980303747,23.028093234096414,988.0,39.0,79.0,456.0
L,44440,0,2.0,14.417627129427713,0.14491392849444967,12.954840034205587,13.129630135682655,15.31003190973655,10.93216460803813,2.0,14.20690609811206,0.5611454833447626,11.749343573865266,7.676958507672883,14.494256076160527,5.488160063775274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1316.0,93.0,39.0,104.0
L,44440,0,0.0,14.417627129427713,0.0,0.0,21.979339463782335,21.27397361844395,25.87115976189296,2.0,14.20690609811206,1.375014397892098,19.639272083983762,4.5960684257785855,14.483302600935144,2.4078008122717183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,13.0,12.0,14.0
L,44440,0,2.0,14.417627129427713,0.14491392849444967,12.954840034205587,13.129630135682655,15.31003190973655,10.93216460803813,2.0,14.20690609811206,0.5611454833447626,11.749343573865266,7.676958507672883,14.494256076160527,5.488160063775274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1316.0,93.0,39.0,104.0
L,57966,0,1.0,12.638290180198213,0.14045966182968614,8.484715161121121,16.263707218070902,16.97964395868879,16.15114504590302,2.0,14.717731721878051,0.8489275986128508,16.352353593514742,6.292074712266303,14.606382406620545,4.102259794849118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.0,45.0,0.0,11.0
H,57966,1,1.0,12.638290180198213,0.13188394280883955,7.5483460453929725,18.258294074672648,18.097762346792788,17.368126293852168,0.0,14.717731721878051,0.0,0.0,18.300601612507556,17.48660883894624,22.084791246425816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.0,61.0,30.0,1028.0
L,57966,1,6.0,12.638290180198213,0.533948708973796,21.6659579899386,7.583197961198133,13.030827894206336,7.263017136009251,2.0,14.717731721878051,0.6274871412334521,12.633194724159827,7.53015312907875,14.61235256030745,5.340096934714593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691.0,90.0,85.0,12.0
H,17954,1,1.0,7.61427867282202,0.09899559853552073,7.140502857503222,6.471752840847992,7.680177574909125,5.373074338804504,1.0,8.019743780930185,0.4481115195861814,8.493703292513873,3.2829076687121703,7.469663114904928,2.1847377031320927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1383.0,70.0,36.0,4503.0
L,17954,0,1.0,7.61427867282202,0.12289342736066708,8.651654506663222,5.9745793062503285,7.644923460235303,4.875957345692162,1.0,8.019743780930185,0.4256977636874871,8.114193609793894,3.4006907043685537,7.4701609989082405,2.3025126948039687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796.0,69.0,17.0,458.0
L,17954,1,1.0,7.61427867282202,0.1541149822391555,8.899470791483491,5.886025908908883,7.640190843735204,4.787411388257842,1.0,8.019743780930185,0.4812090390829728,9.370213497322144,2.9952255962603886,7.468666602615187,1.897071718843446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697.0,57.0,4.0,784.0
L,2738,1,4.0,8.71289096149013,0.29918488545460153,15.152206786958676,3.754836285534119,6.2800589167461975,3.667805062834132,1.0,8.71289096149013,0.28750086323263546,6.494163052603242,4.0371298382257965,7.562228015795412,2.9385282750572936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,916.0,100.0,4.0,160.0
H,2738,1,0.0,8.71289096149013,0.0,0.0,17.08886697880203,12.18538604500726,14.439657277722757,0.0,8.71289096149013,0.0,0.0,12.934490440172038,10.635399236432248,12.934490440172038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.0,48.0,5.0,758.0
L,2738,0,0.0,8.71289096149013,0.0,0.0,15.132804458282699,12.144047798465134,14.439657277722757,0.0,8.71289096149013,0.0,0.0,13.82179363517294,10.64036942559012,12.934490440172038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,97.0,27.0,155.0
H,25812,1,5.0,15.00541379432983,0.29235006014486314,12.581149356034784,19.40711937842331,17.593614280216123,17.467974572090068,1.0,7.460127992994763,0.3800669220789256,6.928810638250916,3.598831857051639,7.2456373545744075,2.5029903540471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1135.0,61.0,32.0,5037.0
L,25812,1,12.0,15.00541379432983,0.4963316835086722,13.308313775707084,19.821882429077217,16.892024994557502,17.282995813140694,2.0,7.460127992994763,0.5701350662854184,8.515963531550247,2.5095229729340107,6.7191683110161895,2.1846090071440125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2366.0,117.0,13.0,2060.0
H,25812,1,8.0,15.00541379432983,0.3665482779778503,12.158524907772913,20.38922164807761,17.314380543902296,17.753570772818094,2.0,7.460127992994763,0.5765785648917202,8.968055403758186,2.3759915803094884,6.718175755103438,2.05110174375568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2751.0,107.0,25.0,2402.0
H,25812,1,2.0,15.00541379432983,0.08866929981499029,7.755179468278997,21.761997819974614,18.61047319699369,18.962944823584493,2.0,7.460127992994763,0.629609705784518,8.968055403758186,2.3759915803094884,6.718175755103438,2.05110174375568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2163.0,96.0,25.0,768.0
H,25812,1,3.0,15.00541379432983,0.1051765956655034,8.859374478183753,21.482560923416365,18.264978306722988,18.703196357718628,1.0,7.460127992994763,0.3660232157683348,6.928810638250916,3.598831857051639,7.2456373545744075,2.5029903540471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2619.0,73.0,13.0,1023.0
H,25812,1,5.0,15.00541379432983,0.3347288822898632,11.75649227186184,20.13759999201862,17.667264272438445,17.833124603149734,1.0,7.460127992994763,0.3510908813340121,6.6558156944053755,3.685843234041269,7.246134496021384,2.589977604129195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1853.0,86.0,33.0,626.0
H,47498,1,16.0,15.048041468196708,0.8065479358709161,26.257324642886157,11.03486720796447,18.082767413139084,10.819288617088608,3.0,19.510631508290857,1.2833101212245923,21.677575817072324,9.390226549932386,20.968381597119333,6.152798571235022,0.0,16.732634742420313,0.0,0.0,20.85107136407772,18.022451700397333,22.62262812598825,1139.0,53.0,40.0,725.0
L,399,0,24.0,15.339025881357095,0.8071586007995077,25.61144641625829,9.0701144669736,15.231907922948144,11.313115142968106,1.0,16.821947521790193,0.31714922467648193,5.87467178693263,13.161570529630973,19.503291712529798,19.591462664852408,0.0,3.063916723328924,0.0,0.0,-1.7054631404383618,3.1811078068062835,5.482194023676593,2117.0,95.0,18.0,610.0
L,399,0,6.0,15.339025881357095,0.7098676637603318,23.28472050975312,8.674352784451031,17.194023691855637,11.971401936541419,3.0,16.821947521790193,0.6667843225619778,12.538257456874785,7.169690261899228,17.85757062782877,8.742307199510474,0.0,3.063916723328924,0.0,0.0,0.0,0.0,0.0,574.0,136.0,0.0,135.0
H,27529,0,1.0,14.920255985989526,0.07157065143468877,6.747814250158664,21.588443371138336,18.907487877277653,18.880305684682053,0.0,15.81634401054616,0.0,0.0,21.16623036601712,18.78688808710706,23.384074230556074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1479.0,60.0,34.0,1906.0
H,51970,0,5.0,12.407531923344516,0.21191357021586904,12.33864363355918,17.886885716967424,20.84846608437653,15.796190860295734,3.0,16.60369792230059,0.7180409419900885,13.731529591211052,10.838820481098326,19.082347292291033,8.226432304951931,0.0,12.35373800075536,0.0,0.0,9.33537197222476,12.773431620087145,17.375604053827765,1814.0,110.0,25.0,1825.0
H,51970,0,1.0,12.407531923344516,0.056476778694765827,4.344152593834131,22.103365413090202,23.302707732646184,25.67846082705525,3.0,16.60369792230059,0.7609658270725213,14.813573348900556,10.376368441616547,19.0793666661144,7.764953351302488,0.0,12.35373800075536,0.0,0.0,8.524441756008432,12.77243286850584,17.375604053827765,940.0,88.0,13.0,1694.0
L,51970,1,3.0,12.407531923344516,0.13744803768802094,12.079703013029759,18.52534308468982,21.385511494003424,15.83823232000482,3.0,16.60369792230059,1.113720604329136,19.39964650079574,8.296926899936713,19.070406978021147,5.688433815451077,0.0,12.35373800075536,0.0,0.0,9.33537197222476,12.773431620087145,17.375604053827765,1195.0,47.0,24.0,135.0
L,51970,0,3.0,12.407531923344516,0.13744803768802094,12.079703013029759,18.52534308468982,21.385511494003424,15.83823232000482,3.0,16.60369792230059,1.113720604329136,19.39964650079574,8.296926899936713,19.070406978021147,5.688433815451077,0.0,12.35373800075536,0.0,0.0,9.33537197222476,12.773431620087145,17.375604053827765,1195.0,47.0,24.0,135.0
L,51970,0,8.0,12.407531923344516,0.3669813652644567,15.629793862829551,15.584929884513615,19.72509155871072,14.461235046978462,2.0,16.60369792230059,0.4815378288402361,8.831468138725699,14.291222525601285,19.74443527309318,15.178499606285882,0.0,12.35373800075536,0.0,0.0,0.0,0.0,0.0,1787.0,105.0,0.0,4513.0
H,20779,1,9.0,20.742302169518087,0.21829464683684874,9.265088215083496,30.6872378073707,30.4755342363386,32.286756362574174,3.0,23.77598122799648,0.5319792951805824,9.336955412442396,20.174587502003668,27.206432286655694,25.82545909656776,0.0,10.820484002032057,0.0,0.0,4.2325459394355285,11.222751914909948,15.826922350814733,1090.0,86.0,6.0,1121.0
L,5343,1,4.0,20.582810539890808,0.40180911280893705,20.152360817894433,23.206900596921507,25.09565173084356,21.83693889589564,1.0,21.89017764242103,0.2730705617954887,5.952259164489537,22.932248137966084,24.35612847146641,24.405484171168613,0.0,8.71289096149013,0.0,0.0,11.70646952750092,9.56103062331393,11.860620207328179,789.0,103.0,45.0,119.0
L,5343,1,9.0,20.582810539890808,0.6897351938199641,23.211353007032038,22.14470962676375,23.616849260698853,20.937658692022868,3.0,21.89017764242103,0.90697373838781,16.14668079711096,16.05982770334287,23.15414670598548,15.670537931127159,0.0,8.71289096149013,0.0,0.0,11.70646952750092,9.56103062331393,11.860620207328179,1033.0,71.0,46.0,25.0
L,56208,1,3.0,13.356755168742447,0.43826510402496793,19.019168423190397,9.84875319939458,14.483435207226119,8.425731012052946,1.0,15.921704526203985,0.4656252612352962,9.38048163047541,14.023446632287357,17.290319778625594,13.95606124559414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586.0,32.0,4.0,164.0
H,56208,0,7.0,13.356755168742447,0.4588255070410852,12.18246705806842,17.11363827677335,16.26399449052222,16.371166770453865,0.0,15.921704526203985,0.0,0.0,21.985459385048145,18.789873905029125,23.384074230556074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1655.0,77.0,44.0,822.0
L,37493,1,9.0,19.046394693515406,0.9463392256251788,23.38990514729199,18.170002716931318,26.307354601328612,25.064591728496538,2.0,24.46325140309089,1.201508472128123,18.445761045446343,12.940891718143,27.024340819157448,20.365668808724003,0.0,25.040060595802284,0.0,0.0,30.68413743331007,27.070661438556318,33.97242270955044,706.0,31.0,29.0,634.0
L,37493,0,4.0,19.046394693515406,0.18297786245288414,13.777399818813574,24.535401853607127,28.375457453185764,28.63169133271207,1.0,24.46325140309089,0.27150676021781645,5.675650083326034,24.125341687161608,28.678030318631095,31.29723922233757,0.0,25.040060595802284,0.0,0.0,30.68413743331007,27.070661438556318,33.97242270955044,1575.0,87.0,26.0,851.0
L,37493,1,11.0,19.046394693515406,0.7787226836208538,25.560791772698003,18.80978236827439,26.037094105519127,21.48558900440636,5.0,24.46325140309089,1.2081334251480171,19.85437617479168,14.559279428210786,25.882838659048968,16.305918289890386,0.0,25.040060595802284,0.0,0.0,33.9799742993144,27.082613645600947,33.97242270955044,942.0,106.0,93.0,15.0
L,37493,1,7.0,19.046394693515406,0.740342911791822,22.148854896580477,19.135558274365607,26.801413063728948,25.745848787438728,4.0,24.46325140309089,1.4142560569111642,24.751359099743986,13.005822595455928,26.488911889963376,9.206072521721957,0.0,25.040060595802284,0.0,0.0,33.43300962893254,27.07963005510143,33.97242270955044,762.0,65.0,68.0,4.0
H,26317,1,2.0,12.471716980372396,0.2919179037799637,11.410237541136567,13.990334543797394,16.007927546835223,15.249298991044993,0.0,15.00541379432983,0.0,0.0,18.896270500339156,17.937597202140378,22.536776370168877,0.0,5.9403022392503475,0.0,0.0,0.0,0.0,0.0,665.0,49.0,0.0,7.0
L,26317,1,1.0,12.471716980372396,0.04262571961705462,4.0663157411156,21.087754951789073,17.96193002991825,18.36816722853096,1.0,15.00541379432983,0.31301912775875884,6.487022647900474,15.400452283227462,17.033380312371758,14.648913527101257,0.0,5.9403022392503475,0.0,0.0,3.73988282986252,6.125047410182072,8.426633002843031,1972.0,95.0,23.0,2182.0
H,26317,1,9.0,12.471716980372396,0.6631870277710886,13.934112580880194,13.488864133030779,14.610057593097256,14.421464400713903,0.0,15.00541379432983,0.0,0.0,19.47163464524271,17.939590226719858,22.536776370168877,0.0,5.9403022392503475,0.0,0.0,4.992645798357888,6.127541799103245,8.426633002843031,1170.0,65.0,50.0,1515.0
H,26317,0,3.0,12.471716980372396,0.31931459763784337,11.68709846194542,14.368268908813686,15.664362856701985,15.318030364640613,0.0,15.00541379432983,0.0,0.0,20.590866221113558,17.945557411653628,22.536776370168877,0.0,5.9403022392503475,0.0,0.0,4.1453479379706835,6.125546785972724,8.426633002843031,962.0,104.0,23.0,2565.0
L,26317,1,2.0,12.471716980372396,0.18773128372661216,14.370962581544982,11.845190029271937,15.035259439271504,9.663597687634448,2.0,15.00541379432983,0.7800150746572556,15.18213499685423,6.791192904637989,14.602374658646102,4.604784106560207,0.0,5.9403022392503475,0.0,0.0,5.2439602266387935,6.12853781512184,8.426633002843031,849.0,71.0,71.0,88.0
H,64214,0,3.0,8.993329960019112,0.3526351852391496,13.314192025573485,9.302174337337279,13.74105381051178,8.010454396582494,2.0,11.073152526660692,0.5556859242947516,9.504813290738287,7.294279116838113,12.843512519191526,5.337310886408599,0.0,12.500341474947232,0.0,0.0,7.384267580402996,12.894493710680203,17.498664146584993,481.0,92.0,3.0,1047.0
L,64214,0,9.0,8.993329960019112,0.3583268583138728,8.219236910735773,12.382554234882086,13.502249687749146,13.662946244467161,1.0,11.073152526660692,0.3762496116007141,7.0101740234717305,7.430086025021107,13.251911332676004,10.73667610424444,0.0,12.500341474947232,0.0,0.0,7.384267580402996,12.894493710680203,17.498664146584993,1721.0,36.0,4.0,824.0
L,64214,0,6.0,8.993329960019112,0.3259228437262217,12.303561214128301,9.94553322295809,13.088990168658867,8.899693590826454,1.0,11.073152526660692,0.4032297418706008,7.0101740234717305,7.430086025021107,13.251911332676004,10.73667610424444,0.0,12.500341474947232,0.0,0.0,10.156856302642778,12.897489965922249,17.498664146584993,1217.0,36.0,34.0,853.0
L,64214,1,6.0,8.993329960019112,0.4587961070408729,15.39836267302722,7.4640701683138015,12.742107677079025,7.083355576720844,1.0,11.073152526660692,0.3104381089998586,6.324698658881588,7.983438700784976,13.157225093163538,10.97767737815542,0.0,12.500341474947232,0.0,0.0,7.384267580402996,12.894493710680203,17.498664146584993,642.0,55.0,3.0,1469.0
H,36347,1,4.0,13.665439802209232,0.21227812759545175,10.418527568506391,21.099187888781586,22.385517696844577,20.916442318709073,2.0,17.55372759100333,0.6105853534995631,10.466747763885452,15.330937499259694,20.803097198094704,15.456771059055034,0.0,14.622421542073724,0.0,0.0,12.354080879978998,15.379400360468203,19.983570796372994,1271.0,64.0,4.0,2518.0
H,36347,1,6.0,13.665439802209232,0.2761477682043514,11.922727604921725,20.14190152392719,21.854771081096725,20.189644841305704,2.0,17.55372759100333,0.7701120119735164,12.086926426286869,14.1145421749352,20.798614009215537,14.646989500786676,1.0,14.622421542073724,0.5684677873765529,5.700006366982207,12.434817260322554,15.091897087445815,12.658468893919391,1436.0,47.0,26.0,893.0
